_id,timestamp,sourceip,port_service,event_description,status,logtype,region_id,region_name,region_code,macro_region,_score,headers_http_request_method,sap_app_env,http_status_code,is_security_event
31382e68-8393-4081-9076-6fc70cc82299,2026-04-22 04:24:30+00:00,21.219.60.222,PATCH ca-mtl.sap-services.internal,Rollback completed successfully for sap-fiori-launchpad deployment on REST.,200,INFO,NA-002,Canada | Montreal,CA-MTL,North America,0.8254,PATCH,production,200.0,False
e364a182-15a5-4ff1-a0ff-6f905df2471b,2026-04-22 04:24:30+00:00,57.115.151.72,DELETE hu-hpe.sap-services.internal,Audit trail entry written for sap-s4hana-sales action via BAPI.,200,INFO,EU-015,Hungary | HPE CE (Primary),HU-HPE,Europe,0.5635,DELETE,sandbox,200.0,False
2cd2492f-19d9-4049-8fc2-274394741791,2026-04-22 04:24:31+00:00,192.168.8.34,POST nl-azw.sap-services.internal,Partial data returned from sap-successfactors.,206,WARNING,EU-022,Netherlands | Azure Europe West,NL-AZW,Europe,0.7785,POST,development,206.0,False
d17b3074-eaac-448a-a509-484c70ed725d,2026-04-22 04:24:31+00:00,242.3.175.185,PATCH sa-ruh.sap-services.internal,LLM response de-duplicated against recent outputs for sap-data-sphere via IDOC.,200,INFO,MEA-007,Saudi Arabia | Riyadh,SA-RUH,Middle East & Africa,0.5747,PATCH,development,200.0,False
93c2c0fd-b9d7-4877-a289-a47657031515,2026-04-22 04:24:31+00:00,213.161.159.227,PUT za-cpt.sap-services.internal,User authentication successful on sap-s4hana-sales.,200,INFO,MEA-008,South Africa | Cape Town,ZA-CPT,Middle East & Africa,0.9054,PUT,sandbox,200.0,False
c7fd362d-f8a9-4165-8bb1-1597b5c775eb,2026-04-22 04:24:31+00:00,192.168.8.34,POST ae-dxb2.sap-services.internal,Index rebuild finished for sap-data-sphere data store via BTP-Event.,204,INFO,MEA-015,United Arab Emirates | Dubai (2),AE-DXB2,Middle East & Africa,0.939,POST,development,204.0,False
bda5fae6-f9a7-4f33-a16f-ad3794eed80e,2026-04-22 04:24:31+00:00,65.249.142.221,GET sg.sap-services.internal,Token expiry imminent — refresh recommended for sap-ariba session via RFC.,408,WARNING,AS-016,Singapore,SG,Asia,0.5715,GET,development,408.0,False
c3344a5d-15f1-4ee7-be86-e7db987f7f6c,2026-04-22 04:24:31+00:00,62.225.146.243,PATCH ae-dxb2.sap-services.internal,Request from a new IP range observed on sap-analytics-cloud — logged for reference.,200,SECURITY,MEA-015,United Arab Emirates | Dubai (2),AE-DXB2,Middle East & Africa,0.8752,PATCH,production,200.0,True
74810b2e-69d7-4d37-bc7b-295a61cce89b,2026-04-22 04:24:32+00:00,7.144.51.184,POST qa-doh.sap-services.internal,Object storage read latency spiked to 132 ms for sap-fiori-launchpad via IDOC.,200,PERF,MEA-004,Qatar | Doha,QA-DOH,Middle East & Africa,0.776,POST,qa,200.0,False
00158956-7aa4-4469-954f-3cb44615779e,2026-04-22 04:24:32+00:00,229.140.23.152,POST ae.sap-services.internal,Token throughput: 1136 tokens/s — below expected rate for sap-concur via REST.,200,PERF,MEA-013,United Arab Emirates,AE,Middle East & Africa,0.6052,POST,staging,200.0,False
f63879b0-78b5-4867-82f2-e862c4526431,2026-04-22 04:24:32+00:00,44.137.187.63,PATCH us-las.sap-services.internal,Rate limit threshold at 80% for sap-s4hana-sales.,200,WARNING,NA-022,"USA | Las Vegas, NV",US-LAS,North America,0.6553,PATCH,qa,200.0,False
9dd0e918-bfbd-4e1c-b625-16cd7666550b,2026-04-22 04:24:32+00:00,192.168.6.187,GET sg-jrw.sap-services.internal,Backup snapshot created for sap-s4hana-sales data store.,200,INFO,AS-017,Singapore | Jurong West,SG-JRW,Asia,0.9661,GET,production,200.0,False
4bf1509e-7111-41ca-8ce7-9300b6438519,2026-04-22 04:24:32+00:00,59.198.75.253,PATCH us-ca.sap-services.internal,Privileged API endpoint accessed by non-admin user on sap-ariba via REST — denied.,200,AUDIT,NA-012,USA | California,US-CA,North America,0.9588,PATCH,qa,200.0,False
9c18e080-2ade-4d80-8de7-dc28b9ed792b,2026-04-22 04:24:32+00:00,59.198.75.253,GET eu-2.sap-services.internal,LLM streaming response fully consumed by sap-s4hana-sales from SOAP.,201,INFO,EU-001,Europe (2),EU-2,Europe,0.5768,GET,sandbox,201.0,False
ec895342-9cc0-4226-a5ab-a6d77208d3a4,2026-04-22 04:24:33+00:00,192.168.8.34,POST ca-tor.sap-services.internal,LLM response latency above 3 s — approaching SLA threshold for sap-ariba via IDOC.,429,WARNING,NA-004,Canada | Toronto,CA-TOR,North America,0.8995,POST,sandbox,429.0,False
f269a388-2801-48f3-835d-a1e670a9a18c,2026-04-22 04:24:33+00:00,192.168.3.18,GET fi-ham.sap-services.internal,Thread pool utilisation: 6/10 for sap-fiori-launchpad.,200,DEBUG,EU-006,Finland | Hamina,FI-HAM,Europe,0.8369,GET,sandbox,200.0,False
ed121518-16b4-46ec-bd35-5af3a1b87788,2026-04-22 04:24:33+00:00,207.79.62.15,PATCH be-stg.sap-services.internal,Cross-tenant data access attempt detected and blocked on sap-analytics-cloud via BTP-Event.,200,AUDIT,EU-004,Belgium | St. Ghislain,BE-STG,Europe,0.5984,PATCH,development,200.0,False
24f6ee50-9d87-4727-8560-28c4985b06d6,2026-04-22 04:24:34+00:00,177.52.183.80,DELETE ch-zrh.sap-services.internal,Event replay from SOAP completed — sap-concur state reconciled.,204,INFO,EU-030,Switzerland | Zurich,CH-ZRH,Europe,0.7189,DELETE,staging,204.0,False
05a3ff72-a3d2-4c77-9931-5da50c798464,2026-04-22 04:24:34+00:00,55.234.242.146,POST us-az.sap-services.internal,Message deserialization failed — unexpected schema version in sap-intelligent-rpa from OData.,401,ERROR,NA-008,USA | Arizona,US-AZ,North America,0.9799,POST,staging,401.0,True
d561e5bf-51e8-4514-b028-ab1da37dd2ac,2026-04-22 04:24:34+00:00,156.109.247.55,POST nl-ams2.sap-services.internal,Disk write error in sap-successfactors log subsystem.,503,ERROR,EU-021,Netherlands | Amsterdam (2),NL-AMS2,Europe,0.5243,POST,staging,503.0,True
caeab43f-151a-416e-991d-14792adf3272,2026-04-22 04:24:34+00:00,113.231.133.116,PUT us-qcy.sap-services.internal,Prompt template rendered successfully for sap-ariba before dispatch to BAPI.,302,INFO,NA-027,"USA | Quincy, WA",US-QCY,North America,0.6514,PUT,staging,302.0,False
e081b3da-7bc6-4b0a-ac8d-b7314b0086f1,2026-04-22 04:24:34+00:00,96.196.42.139,PUT us-ash.sap-services.internal,Health probe failed 3 consecutive times for sap-ariba on RFC — instance removed.,502,ERROR,NA-009,"USA | Ashburn, VA",US-ASH,North America,0.8417,PUT,staging,502.0,True
57b2ca9d-fff6-497f-bdcc-d26a15b30fbd,2026-04-22 04:24:34+00:00,242.3.175.185,POST us-east.sap-services.internal,Scheduled task for sap-analytics-cloud executed without issues.,200,INFO,NA-017,USA | East,US-EAST,North America,0.6515,POST,qa,200.0,False
9de60787-669f-476f-ac92-d41dc1e74099,2026-04-22 04:24:35+00:00,130.234.28.223,PUT cn-hkg.sap-services.internal,Service account credentials rotated for sap-intelligent-rpa integration with REST.,200,AUDIT,AS-002,China | Hong Kong,CN-HKG,Asia,0.8715,PUT,sandbox,200.0,False
d02f050c-3672-4512-bda4-d1b7d12382b2,2026-04-22 04:24:35+00:00,87.6.151.142,PUT ca-qc.sap-services.internal,Unrecognised certificate issuer for sap-successfactors over BTP-Event — flagged for review.,200,SECURITY,NA-003,Canada | Quebec City,CA-QC,North America,0.8362,PUT,production,200.0,True
841857f9-6f5f-4d08-81bc-a68b0f45cab1,2026-04-22 04:24:36+00:00,43.68.136.224,GET us-dls.sap-services.internal,LLM function-call response malformed — JSON parse error in sap-intelligent-rpa via SOAP.,500,ERROR,NA-032,"USA | The Dalles, OR",US-DLS,North America,0.5926,GET,development,500.0,True
818ea82f-a041-4171-aaf7-b5b5e47b798f,2026-04-22 04:24:36+00:00,13.221.29.40,PUT us-or.sap-services.internal,SLA breach: response time exceeded 2 s for sap-successfactors via RFC.,204,PERF,NA-026,USA | Oregon,US-OR,North America,0.9838,PUT,development,204.0,False
f5d657d0-09c8-41b6-a4c7-e17de650cbe6,2026-04-22 04:24:36+00:00,13.221.29.40,DELETE be-stg.sap-services.internal,Session initialised for sap-ariba.,200,INFO,EU-004,Belgium | St. Ghislain,BE-STG,Europe,0.6677,DELETE,development,200.0,False
8031784b-02b2-41f7-8119-b334290ea306,2026-04-22 04:24:36+00:00,217.89.155.68,DELETE us-tx.sap-services.internal,SAP Joule session terminated due to inactivity policy on sap-data-sphere via REST.,200,AUDIT,NA-031,USA | Texas,US-TX,North America,0.5833,DELETE,staging,200.0,False
235ee8f1-7e39-4278-86fb-473d5b9d73fb,2026-04-22 04:24:37+00:00,62.225.146.243,POST id-jkt.sap-services.internal,LLM batch job throughput degraded to 339 records/min for sap-successfactors via REST.,200,PERF,AS-011,Indonesia | Jakarta,ID-JKT,Asia,0.7367,POST,development,200.0,False
e36a210e-cdc2-4a4a-88da-20f8dc7ccec6,2026-04-22 04:24:37+00:00,24.98.25.92,PUT it-hpe.sap-services.internal,Health probe failed 3 consecutive times for sap-s4hana-sales on REST — instance removed.,502,ERROR,EU-018,Italy | HPE CE (Primary),IT-HPE,Europe,0.6293,PUT,production,502.0,True
1085f4c5-b3b6-45e2-8a57-a5d9c936258e,2026-04-22 04:24:37+00:00,245.200.237.136,PUT ca-mtl.sap-services.internal,Heap usage reached 2808 MB — approaching JVM limit for sap-s4hana-finance.,200,PERF,NA-002,Canada | Montreal,CA-MTL,North America,0.9864,PUT,qa,200.0,False
105b2361-f637-4234-a5af-8dddfc20fd16,2026-04-22 04:24:37+00:00,225.184.81.55,DELETE qa-doh.sap-services.internal,LLM response latency above 3 s — approaching SLA threshold for sap-ariba via RFC.,200,WARNING,MEA-004,Qatar | Doha,QA-DOH,Middle East & Africa,0.5962,DELETE,development,200.0,False
88f2aabe-1c7f-4221-8676-c3a79efb8001,2026-04-22 04:24:38+00:00,130.156.51.40,PATCH tw-cha.sap-services.internal,Batch size set to 32 for sap-intelligent-rpa embedding job via RFC.,200,DEBUG,AS-019,Taiwan | Changhua County,TW-CHA,Asia,0.8114,PATCH,development,200.0,False
18a6a124-cea6-40c9-a9b9-5dddc06a496f,2026-04-22 04:24:38+00:00,50.49.138.115,GET ca-cen.sap-services.internal,SAP Joule document summarisation returned 3 key points for sap-btp-cf via RFC.,200,INFO,NA-001,Canada | Central,CA-CEN,North America,0.7232,GET,development,200.0,False
462c5e3b-fee7-494d-839a-73c6004e15b5,2026-04-22 04:24:39+00:00,254.237.164.177,PUT us-cha.sap-services.internal,Token budget enforced — request truncated to 4 096 tokens for sap-concur via RFC.,200,INFO,NA-013,"USA | Chandler, AZ",US-CHA,North America,0.6095,PUT,sandbox,200.0,False
925d6243-1d55-41cb-9619-725d6ae5e3e6,2026-04-22 04:24:39+00:00,138.32.250.237,PATCH za-jnb.sap-services.internal,Deprecated endpoint called on sap-intelligent-rpa via BTP-Event.,429,WARNING,MEA-009,South Africa | Johannesburg,ZA-JNB,Middle East & Africa,0.9013,PATCH,staging,429.0,False
c55b90d1-d446-431a-a264-c2521c767044,2026-04-22 04:24:39+00:00,19.182.162.16,DELETE pl-waw.sap-services.internal,Fallback configuration applied for sap-s4hana-finance.,429,WARNING,EU-025,Poland | Warsaw,PL-WAW,Europe,0.7239,DELETE,staging,429.0,False
7fdfa45c-e71e-4b0d-b917-026918ae92b3,2026-04-22 04:24:40+00:00,59.151.57.2,GET us-hpe.sap-services.internal,Report generation for sap-ariba finished successfully.,200,INFO,NA-019,USA | HPE CE,US-HPE,North America,0.9105,GET,qa,200.0,False
90a8f132-2ac3-4f7f-a770-75b74771edcb,2026-04-22 04:24:40+00:00,163.214.94.42,POST at-vie.sap-services.internal,Index rebuild finished for sap-successfactors data store via IDOC.,301,INFO,EU-002,Austria | Vienna,AT-VIE,Europe,0.8884,POST,production,301.0,False
0552ed7a-9f7f-49ef-be2c-9084dbb5b189,2026-04-22 04:24:40+00:00,44.137.187.63,DELETE us-cmh.sap-services.internal,SAP Joule action requiring elevated privilege escalated for approval in sap-btp-cf via IDOC.,204,AUDIT,NA-016,"USA | Columbus, OH",US-CMH,North America,0.7549,DELETE,development,204.0,False
9c240605-cf4f-494a-ad8f-4a199725f6b6,2026-04-22 04:24:41+00:00,144.138.68.192,POST us-dls.sap-services.internal,Data retention policy enforced on sap-successfactors records.,200,AUDIT,NA-032,"USA | The Dalles, OR",US-DLS,North America,0.5275,POST,sandbox,200.0,False
a86f6000-2557-46d6-8c06-d42962124e8e,2026-04-22 04:24:41+00:00,167.180.140.108,PUT es-mad.sap-services.internal,SAP Joule enterprise context injected into prompt for sap-intelligent-rpa via RFC.,200,INFO,EU-026,Spain | Madrid,ES-MAD,Europe,0.801,PUT,qa,200.0,False
e9b6897a-2495-4ca7-a32e-5ba1de3328c0,2026-04-22 04:24:41+00:00,59.198.75.253,PATCH at-vie2.sap-services.internal,New user session created on sap-successfactors via REST.,200,INFO,EU-003,Austria | Vienna (2),AT-VIE2,Europe,0.8804,PATCH,development,200.0,False
6e425ddb-1bfe-45fc-b8aa-29124b6c9000,2026-04-22 04:24:41+00:00,192.168.3.18,DELETE es-mad.sap-services.internal,Message deserialization failed — unexpected schema version in sap-analytics-cloud from BAPI.,500,ERROR,EU-026,Spain | Madrid,ES-MAD,Europe,0.8346,DELETE,qa,500.0,True
3229c726-ac0f-4a80-bb36-26a7f7caf827,2026-04-22 04:24:41+00:00,103.172.167.96,PUT ch-gva.sap-services.internal,SAP Joule context window snapshot saved for sap-ariba session via BAPI.,200,DEBUG,EU-029,Switzerland | Geneva,CH-GVA,Europe,0.7668,PUT,sandbox,200.0,False
98dc511d-4833-4c70-9d61-8194a9c6951f,2026-04-22 04:24:41+00:00,57.115.151.72,GET at-vie.sap-services.internal,LLM batch inference job completed — 200 records processed for sap-analytics-cloud via OData.,200,INFO,EU-002,Austria | Vienna,AT-VIE,Europe,0.7729,GET,staging,200.0,False
7037d056-0c0a-4b0c-bdf0-fe2cfff94c1a,2026-04-22 04:24:41+00:00,26.98.72.117,POST de-s.sap-services.internal,Retry delay calculated: 4 s (exponential back-off) for sap-fiori-launchpad via REST.,200,DEBUG,EU-010,Germany | South,DE-S,Europe,0.9236,POST,development,200.0,False
a40c2e85-4e2e-4dc9-bdae-28061d17c1fc,2026-04-22 04:24:41+00:00,42.119.98.70,GET nl-ams2.sap-services.internal,Embedding vector generated by RFC for sap-analytics-cloud document chunk.,200,INFO,EU-021,Netherlands | Amsterdam (2),NL-AMS2,Europe,0.8989,GET,production,200.0,False
46274639-9200-46fa-af81-8cde59197861,2026-04-22 04:24:41+00:00,185.225.185.68,PATCH za-jnb.sap-services.internal,API key rotated for sap-btp-cf integration.,200,AUDIT,MEA-009,South Africa | Johannesburg,ZA-JNB,Middle East & Africa,0.8336,PATCH,development,200.0,False
26b9fdb6-b20f-41c7-b406-467ea04e65a0,2026-04-22 04:24:41+00:00,220.141.26.13,GET in-pnq.sap-services.internal,Certificate pinning mismatch detected for sap-intelligent-rpa connection to BAPI — fallback used.,200,WARNING,AS-010,India | Pune,IN-PNQ,Asia,0.6772,GET,production,200.0,False
b6aff796-fb7f-47f4-b0b9-c1b14749e67a,2026-04-22 04:24:42+00:00,143.57.176.84,POST us-sac.sap-services.internal,CPU utilization at 31% for sap-successfactors — performance threshold exceeded.,200,PERF,NA-028,"USA | Sacramento, CA",US-SAC,North America,0.5453,POST,development,200.0,False
219a9451-e864-4e3c-80bc-a8d9c5167c94,2026-04-22 04:24:42+00:00,56.60.130.155,PUT in-bom.sap-services.internal,Outbound call from sap-successfactors to BAPI timed out after 30 s.,400,ERROR,AS-009,India | Mumbai,IN-BOM,Asia,0.6884,PUT,sandbox,400.0,True
f7c3cd52-f407-4d6b-94bc-463cd4c22458,2026-04-22 04:24:42+00:00,192.168.3.18,PATCH us-iad.sap-services.internal,Connection timeout to sap-analytics-cloud via OData.,403,ERROR,NA-024,USA | N. Virginia,US-IAD,North America,0.6017,PATCH,sandbox,403.0,True
19109882-92d2-436d-91da-eb36231ea4e8,2026-04-22 04:24:42+00:00,207.12.187.118,DELETE us-egv.sap-services.internal,Disk usage approaching 80% threshold on sap-ariba host via RFC.,200,WARNING,NA-018,"USA | Elk Grove Village, IL",US-EGV,North America,0.8883,DELETE,production,200.0,False
c1fd5560-aa0d-43cd-a266-d87fe574002d,2026-04-22 04:24:42+00:00,246.196.87.27,PUT us-sac.sap-services.internal,RBAC policy updated — access rights modified for sap-s4hana-finance role via SOAP.,200,AUDIT,NA-028,"USA | Sacramento, CA",US-SAC,North America,0.7529,PUT,qa,200.0,False
5ec7a0dc-4fae-4e57-8b70-d03eff6282c1,2026-04-22 04:24:42+00:00,192.168.0.221,PUT cn-sha.sap-services.internal,Async worker for sap-btp-cf has been idle longer than expected on RFC.,200,WARNING,AS-005,China | Shanghai,CN-SHA,Asia,0.85,PUT,production,200.0,False
4d834d02-41d0-4267-b4a4-26cf99b84f45,2026-04-22 04:24:42+00:00,192.168.5.205,PUT us-phl.sap-services.internal,Batch job for sap-ariba finished with 0 errors.,200,INFO,NA-007,"US | Philadelphia, PA",US-PHL,North America,0.6914,PUT,staging,200.0,False
cd44792d-30f8-4d5b-b553-a173442c2f7d,2026-04-22 04:24:42+00:00,137.197.33.33,PATCH us-ash.sap-services.internal,File upload to sap-s4hana-sales completed without errors via IDOC.,200,INFO,NA-009,"USA | Ashburn, VA",US-ASH,North America,0.6193,PATCH,sandbox,200.0,False
3d8c2c0f-7e72-4036-a1b7-8a56733be362,2026-04-22 04:24:43+00:00,69.180.240.175,PUT se-gvl.sap-services.internal,Circuit breaker OPEN for sap-data-sphere after 5 failures.,502,ERROR,EU-027,Sweden | Gävle,SE-GVL,Europe,0.6144,PUT,staging,502.0,True
9066a337-75f9-4f48-b678-b8bc46608d4c,2026-04-22 04:24:43+00:00,69.180.240.175,GET cn-nx.sap-services.internal,Retry policy evaluated: next attempt in 2 s for sap-successfactors.,204,DEBUG,AS-003,China | Ningxia,CN-NX,Asia,0.6288,GET,development,204.0,False
05fab7f6-b74b-4e54-af1d-d24fb126cde9,2026-04-22 04:24:43+00:00,21.219.60.222,PATCH ae-dxb2.sap-services.internal,Unhandled exception in sap-fiori-launchpad worker thread — process restarting via BTP-Event.,502,ERROR,MEA-015,United Arab Emirates | Dubai (2),AE-DXB2,Middle East & Africa,0.6373,PATCH,development,502.0,True
c06dbf8a-5853-4804-8407-fa68f52b2735,2026-04-22 04:24:43+00:00,185.225.185.68,POST in-maa.sap-services.internal,SAP Joule entity extraction completed — 7 entities identified for sap-concur via BAPI.,302,INFO,AS-006,India | Chennai,IN-MAA,Asia,0.9658,POST,sandbox,302.0,False
82035f3b-38cc-4e32-9d6f-b42a67ab3943,2026-04-22 04:24:43+00:00,192.168.6.49,DELETE in-pnq.sap-services.internal,LLM rate limit exceeded — all retry attempts exhausted for sap-intelligent-rpa via REST.,403,ERROR,AS-010,India | Pune,IN-PNQ,Asia,0.8075,DELETE,development,403.0,True
7131e142-58ee-4cd9-90ee-852b7923031d,2026-04-22 04:24:44+00:00,88.29.76.112,PUT in-maa.sap-services.internal,Database transaction rollback triggered in sap-s4hana-finance.,504,ERROR,AS-006,India | Chennai,IN-MAA,Asia,0.923,PUT,development,504.0,True
e86e6543-d814-4585-9957-6bf62137b156,2026-04-22 04:24:44+00:00,21.219.60.222,DELETE us-or.sap-services.internal,Message deserialization failed — unexpected schema version in sap-s4hana-sales from REST.,500,ERROR,NA-026,USA | Oregon,US-OR,North America,0.7749,DELETE,sandbox,500.0,True
1c707f2f-9a6f-4aa5-b927-a928eb21f2bd,2026-04-22 04:24:44+00:00,24.98.25.92,PUT cn-nx.sap-services.internal,Slow query detected in sap-intelligent-rpa (SOAP backend).,429,WARNING,AS-003,China | Ningxia,CN-NX,Asia,0.9423,PUT,production,429.0,False
476baf73-e319-4491-9ce0-f19b756e48fd,2026-04-22 04:24:44+00:00,19.182.162.16,GET za-jnb2.sap-services.internal,Unexpected HTTP 500 from sap-btp-cf.,500,ERROR,MEA-010,South Africa | Johannesburg (2),ZA-JNB2,Middle East & Africa,0.9832,GET,staging,500.0,True
055ef25e-050d-4776-9a0b-5ba094034f14,2026-04-22 04:24:46+00:00,192.168.4.172,PUT us-cmh.sap-services.internal,LLM function-call response malformed — JSON parse error in sap-btp-cf via OData.,502,ERROR,NA-016,"USA | Columbus, OH",US-CMH,North America,0.5543,PUT,staging,502.0,True
7d0fe5b9-4245-49c5-a880-c068683f8d83,2026-04-22 04:24:46+00:00,229.140.23.152,GET us-az.sap-services.internal,Connection timeout to sap-ariba via BTP-Event.,403,ERROR,NA-008,USA | Arizona,US-AZ,North America,0.8879,GET,production,403.0,True
04bf4c5f-1338-495b-826f-f7af78f16d62,2026-04-22 04:24:46+00:00,208.223.2.195,POST de-wdf.sap-services.internal,Downstream dependency SOAP responding slower than usual for sap-data-sphere.,200,WARNING,EU-013,Germany | Walldorf,DE-WDF,Europe,0.7774,POST,staging,200.0,False
19703845-4340-4a76-8e0c-b8c3d43559d6,2026-04-22 04:24:46+00:00,192.168.9.148,GET za-jnb2.sap-services.internal,Tenant isolation verified for sap-intelligent-rpa request via IDOC.,200,INFO,MEA-010,South Africa | Johannesburg (2),ZA-JNB2,Middle East & Africa,0.577,GET,staging,200.0,False
eac3781b-fb6d-4506-88b3-1821fcad05db,2026-04-22 04:24:46+00:00,192.168.1.16,PATCH us-va.sap-services.internal,Connection to sap-ariba established.,200,INFO,NA-033,USA | Virginia,US-VA,North America,0.7851,PATCH,staging,200.0,False
d1334c6d-a090-46c8-a4df-b2902e16344c,2026-04-22 04:24:47+00:00,216.197.199.15,DELETE jp-tyo.sap-services.internal,Unauthorised access attempt blocked on sap-analytics-cloud.,201,AUDIT,AS-013,Japan | Tokyo,JP-TYO,Asia,0.5934,DELETE,staging,201.0,False
9b5af808-e73c-4b8b-8f88-3cb62aaa13c6,2026-04-22 04:24:47+00:00,65.249.142.221,POST kr-sel.sap-services.internal,LLM output scanned for sensitive data before delivery to sap-concur user via OData.,200,AUDIT,AS-018,South Korea | Seoul,KR-SEL,Asia,0.6675,POST,development,200.0,False
f7b2037b-5160-4197-b072-faa5fbfce680,2026-04-22 04:24:47+00:00,220.141.26.13,POST cn-n3.sap-services.internal,Service sap-successfactors started successfully on RFC.,200,INFO,AS-004,China | North 3,CN-N3,Asia,0.8936,POST,qa,200.0,False
f60a8f6a-66da-4ae3-b34b-eaa318bf171b,2026-04-22 04:24:48+00:00,71.63.58.36,POST ie.sap-services.internal,New user session created on sap-concur via BAPI.,204,INFO,EU-016,Ireland,IE,Europe,0.7347,POST,sandbox,204.0,False
dfb2608d-e1d2-457e-9794-c9a48f99e590,2026-04-22 04:24:48+00:00,254.237.164.177,DELETE ch-zrh.sap-services.internal,Deployment health probe passed for sap-ariba on BTP-Event.,204,INFO,EU-030,Switzerland | Zurich,CH-ZRH,Europe,0.6256,DELETE,production,204.0,False
dcb6a50c-829f-48d4-a596-9bf13e6e19af,2026-04-22 04:24:49+00:00,209.18.251.195,DELETE de-fra.sap-services.internal,SAP Joule intent classification returned confidence 0.97 for sap-data-sphere request.,200,INFO,EU-008,Germany | Frankfurt,DE-FRA,Europe,0.8665,DELETE,development,200.0,False
2bbc0723-ec05-47cb-8974-06da9e3890aa,2026-04-22 04:24:49+00:00,192.168.7.55,PUT id-jkt.sap-services.internal,SAP Joule action execution failed — insufficient permissions in sap-s4hana-finance via REST.,401,ERROR,AS-011,Indonesia | Jakarta,ID-JKT,Asia,0.7047,PUT,qa,401.0,True
bc733dcd-867d-41d9-b243-0f30a2e68876,2026-04-22 04:24:49+00:00,192.168.8.34,GET us-cha.sap-services.internal,Cron expression validated and scheduled for sap-data-sphere.,200,INFO,NA-013,"USA | Chandler, AZ",US-CHA,North America,0.8871,GET,production,200.0,False
03def2a8-9d6c-42c6-afa2-226341f21a5a,2026-04-22 04:24:49+00:00,81.103.69.17,GET sg.sap-services.internal,Queue depth exceeding threshold for sap-concur.,408,WARNING,AS-016,Singapore,SG,Asia,0.9162,GET,qa,408.0,False
8d287ccd-6ed0-4138-8635-233da47945fb,2026-04-22 04:24:50+00:00,119.64.224.237,PUT us-az.sap-services.internal,SAP Joule translation completed — output language: EN for sap-intelligent-rpa via RFC.,200,INFO,NA-008,USA | Arizona,US-AZ,North America,0.558,PUT,sandbox,200.0,False
a4d0700f-1f5e-4719-b03d-81f918591554,2026-04-22 04:24:50+00:00,150.110.230.150,POST us-ia2.sap-services.internal,SAP Joule action requiring elevated privilege escalated for approval in sap-data-sphere via BTP-Event.,200,AUDIT,NA-021,USA | Iowa (2),US-IA2,North America,0.9578,POST,development,200.0,False
aa8e6ff0-2996-4509-b318-aab127517054,2026-04-22 04:24:50+00:00,192.168.0.173,POST pt-hpe.sap-services.internal,Cache miss for sap-fiori-launchpad key=session_token.,200,DEBUG,EU-014,HPE CE | Portugal (Primary),PT-HPE,Europe,0.963,POST,production,200.0,False
eab27ea4-565d-42ed-ab15-85fbba7618b0,2026-04-22 04:24:50+00:00,137.197.33.33,PUT bh.sap-services.internal,Cache miss for sap-s4hana-finance key=session_token.,200,DEBUG,MEA-001,Bahrain,BH,Middle East & Africa,0.7736,PUT,qa,200.0,False
6d9cf986-7a3e-475c-94f0-cb3bd8d67d64,2026-04-22 04:24:50+00:00,246.196.87.27,POST jp-tyo.sap-services.internal,Token throughput: 1816 tokens/s — below expected rate for sap-analytics-cloud via IDOC.,302,PERF,AS-013,Japan | Tokyo,JP-TYO,Asia,0.8889,POST,production,302.0,False
fdaf52c5-a70a-493e-94fe-a52e6ec57faf,2026-04-22 04:24:50+00:00,20.114.207.221,GET us-egv.sap-services.internal,Cron expression validated and scheduled for sap-successfactors.,200,INFO,NA-018,"USA | Elk Grove Village, IL",US-EGV,North America,0.642,GET,production,200.0,False
2f0bdbd4-d8a4-4bde-bf16-cae7fc898e68,2026-04-22 04:24:50+00:00,192.168.1.16,POST sg.sap-services.internal,Connection to sap-ariba established.,200,INFO,AS-016,Singapore,SG,Asia,0.7463,POST,qa,200.0,False
6f2eff86-f413-4aaf-b81a-3e3d92405620,2026-04-22 04:24:51+00:00,161.77.216.164,PATCH in-del.sap-services.internal,Dependency SOAP responded within SLA for sap-s4hana-sales.,201,INFO,AS-007,India | Delhi,IN-DEL,Asia,0.9754,PATCH,production,201.0,False
d9ac7d1c-b28c-4e24-9668-60018bf538d2,2026-04-22 04:24:51+00:00,220.141.26.13,POST cn-sha.sap-services.internal,SAP Joule confidence score below 0.75 — human review recommended for sap-successfactors.,429,WARNING,AS-005,China | Shanghai,CN-SHA,Asia,0.8914,POST,staging,429.0,False
5be269b7-210f-43af-9daf-9b02807af5cb,2026-04-22 04:24:51+00:00,192.168.6.187,PUT se-sto.sap-services.internal,SAP Joule session terminated due to inactivity policy on sap-data-sphere via BAPI.,204,AUDIT,EU-028,Sweden | Stockholm,SE-STO,Europe,0.5155,PUT,production,204.0,False
a7b06868-cc7f-416a-88ce-9fea75c0414a,2026-04-22 04:24:52+00:00,59.198.75.253,DELETE us-las.sap-services.internal,I/O wait time of 96 ms recorded for sap-intelligent-rpa database operations.,200,PERF,NA-022,"USA | Las Vegas, NV",US-LAS,North America,0.577,DELETE,staging,200.0,False
e60a2d67-580d-4f11-a4fb-3b52b266ba61,2026-04-22 04:24:52+00:00,68.36.64.191,PATCH us-ash.sap-services.internal,SAP Joule context window snapshot saved for sap-intelligent-rpa session via BTP-Event.,201,DEBUG,NA-009,"USA | Ashburn, VA",US-ASH,North America,0.9752,PATCH,production,201.0,False
